"","gravel_signal","sand_signal","gravel_noise","sand_noise","gravel_rate","sand_rate","gravel_feed","sand_feed","lower_gravel","upper_gravel","lower_sand","upper_sand"
"1",19.3382620560707,NA,15.9314452284547,NA,14.88888889,NA,10.83,NA,3.40681682761602,35.2697072845254,NA,NA
"2",20.9074774316447,NA,12.8747149219129,NA,9.583333333,NA,10.83,NA,8.0327625097318,33.7821923535576,NA,NA
"3",12.4562311240247,NA,8.72838598672565,NA,11.66666667,NA,10.83,NA,3.72784513729904,21.1846171107503,NA,NA
"4",15.7086334774544,5.89223377354218,7.97639283559209,6.01983696083442,12.22222222,0,NA,10.83,7.73224064186227,23.6850263130464,-0.127603187292244,11.9120707343766
"5",36.6971024291691,12.1712295032941,8.534336577239,5.38237686480189,47.77777778,5.635555556,NA,10.83,28.1627658519301,45.2314390064081,6.78885263849221,17.553606368096
"6",41.3402002284593,15.0832441148436,7.44190996990865,3.75204885519646,45.55555556,11.01111111,NA,10.83,33.8982902585507,48.782110198368,11.3311952596472,18.8352929700401
"7",24.7998439713509,9.24756863937084,6.28043969233041,2.85505938265863,31.11111111,6.948888889,NA,10.83,18.5194042790205,31.0802836636813,6.39250925671221,12.1026280220295
"8",15.4435295488372,7.17485786451099,5.12028427489873,2.79825333336479,17.33333333,5.806666667,NA,10.83,10.3232452739385,20.5638138237359,4.37660453114619,9.97311119787578
"9",25.0164701312707,12.7690162536651,4.47326255583624,2.59788305980711,24,10.72666667,NA,10.83,20.5432075754344,29.4897326871069,10.171133193858,15.3668993134722
"10",28.4738261677963,14.9198728282402,4.14647204894657,2.24109338911464,28.88888889,15.36,NA,10.83,24.3273541188498,32.6202982167429,12.6787794391255,17.1609662173548
"11",17.4531105351991,9.71762534839119,4.00892997497325,1.94316807961414,18.88888889,10.14222222,NA,10.83,13.4441805602259,21.4620405101724,7.77445726877705,11.6607934280053
"12",14.1009820200061,7.58574262767137,3.81419571079415,1.86941386898757,11.66666667,7.015555556,NA,10.83,10.2867863092119,17.9151777308002,5.71632875868381,9.45515649665894
"13",19.8536883366178,11.804031362145,3.17540417234023,1.67449001831754,20,13.60222222,NA,10.83,16.6782841642776,23.0290925089581,10.1295413438275,13.4785213804625
"14",17.4255401772102,11.8793578029506,2.77062472098177,1.56121857106139,17.33333333,14.52888889,NA,10.83,14.6549154562284,20.1961648981919,10.3181392318892,13.440576374012
"15",11.2150744512994,7.33486757215164,2.89512318605628,1.5862183006421,6.222222222,5.242222222,NA,10.83,8.31995126524316,14.1101976373557,5.74864927150954,8.92108587279373
"16",12.5668668425771,8.35004492907707,2.76396911188894,1.41711436925607,12.77777778,11.33111111,NA,10.83,9.80289773068821,15.3308359544661,6.93293055982101,9.76715929833314
"17",13.97755991471,10.3264496028272,2.24860813291751,1.10480540221372,11.11111111,12.17777778,NA,10.83,11.7289517817925,16.2261680476275,9.22164420061353,11.431255005041
"18",12.4562553038186,8.39568624315769,1.83991086886462,1.00638788249481,10,9.515555556,NA,10.83,10.616344434954,14.2961661726832,7.38929836066288,9.4020741256525
"19",13.0700516208064,8.10281537316729,1.40979945461956,0.975573884078714,11.11111111,11.61555556,NA,10.83,11.6602521661868,14.479851075426,7.12724148908857,9.078389257246
"20",13.925963230928,9.30799056570159,1.55912503669891,1.03229904440407,12.22222222,12.17777778,NA,10.83,12.3668381942291,15.4850882676269,8.27569152129752,10.3402896101057
"21",10.7741887374899,8.04016294521708,1.77769748578502,1.0724979817475,6.666666667,8.988888889,NA,10.83,8.99649125170488,12.5518862232749,6.96766496346958,9.11266092696458
"22",8.7624391868412,7.48554163513829,2.03115286807067,1.16975825530635,4.444444444,9.72,NA,10.83,6.73128631877053,10.7935920549119,6.31578337983194,8.65529989044464
"23",11.1921896427522,9.59603992534166,2.08975963319149,1.25422469430725,7.777777778,13.62444444,NA,10.83,9.10243000956067,13.2819492759437,8.34181523103441,10.8502646196489
