"","gravel_signal","sand_signal","gravel_noise","sand_noise","gravel_rate","sand_rate","gravel_feed","sand_feed","lower_gravel","upper_gravel","lower_sand","upper_sand"
"1",7.82120880391039,-7.94935117974627,6.0654279459137,3.16738319485092,0.924444444,0,32.5,32.5,1.75578085799669,13.8866367498241,-11.1167343745972,-4.78196798489535
"2",13.1776393867389,-7.58641964649876,6.45194004103088,3.26551891563143,2.355555556,0,32.5,32.5,6.72569934570803,19.6295794277698,-10.8519385621302,-4.32090073086733
"3",22.7242709731877,-4.34443666339212,6.51447576996844,3.15718393470688,12.81333333,0,32.5,32.5,16.2097952032193,29.2387467431562,-7.501620598099,-1.18725272868524
"4",31.2304298049333,-3.1391595632605,6.55866118843667,3.08730770374721,29.68888889,0,32.5,32.5,24.6717686164967,37.78909099337,-6.22646726700771,-0.0518518595132935
"5",38.0975169839771,-2.07156713114059,6.58432038354543,3.05500875471591,40.95333333,0,32.5,32.5,31.5131966004317,44.6818373675226,-5.1265758858565,0.98344162357532
"6",42.8423620157082,1.22162244583788,6.56974508788487,3.0456628962912,44.77777778,0,32.5,32.5,36.2726169278233,49.4121071035931,-1.82404045045332,4.26728534212908
"7",41.1370901673134,2.885252265468,6.602627391729,3.07440451442089,38.08666667,0,32.5,32.5,34.5344627755844,47.7397175590424,-0.18915224895289,5.95965677988889
"8",36.4496814890717,-0.138509308516665,6.65119766563886,3.11540653257702,47.26666667,0,32.5,32.5,29.7984838234329,43.1008791547106,-3.25391584109369,2.97689722406036
"9",41.801838281478,-0.509218209192534,6.65363859869823,3.16981690166446,41.68222222,0,32.5,32.5,35.1481996827798,48.4554768801763,-3.67903511085699,2.66059869247192
"10",64.2150848646201,10.9192637758315,6.6608221729403,3.24169431903926,58.77111111,3.293333333,32.5,32.5,57.5542626916797,70.8759070375604,7.67756945679223,14.1609580948707
"11",84.6245561236016,29.780787042819,6.55067548675009,3.25157970491919,103.2488889,33.35777778,32.5,32.5,78.0738806368515,91.1752316103517,26.5292073378998,33.0323667477382
"12",77.2096908102849,36.5031427011153,6.23043946016403,3.19558313259178,70.47111111,33.35333333,32.5,32.5,70.9792513501209,83.4401302704489,33.3075595685235,39.698725833707
"13",54.71074317899,31.5254035772826,5.96530678587511,3.21446305995722,57.13777778,32.24888889,32.5,32.5,48.7454363931149,60.6760499648651,28.3109405173254,34.7398666372398
"14",42.5401417163083,29.9221219901821,5.66467912266125,3.25844382643464,40.47111111,29.68666667,32.5,32.5,36.8754625936471,48.2048208389696,26.6636781637474,33.1805658166167
"15",42.3527997487744,35.3367950912466,5.52957997148865,3.30890490689081,40.47111111,37.46888889,32.5,32.5,36.8232197772857,47.882379720263,32.0278901843558,38.6456999981374
"16",36.6741660192399,35.8745467589234,5.37115310446748,3.36482594323239,33.80444444,35.10444444,32.5,32.5,31.3030129147724,42.0453191237074,32.509720815691,39.2393727021558
"17",25.9590754015571,30.3636269259942,5.20325414638581,3.45331110845644,24.91555556,28.78,32.5,32.5,20.7558212551713,31.1623295479429,26.9103158175377,33.8169380344506
"18",20.8044949227655,30.3180746624592,4.98915687763516,3.54003141448873,14.91555556,35.16666667,32.5,32.5,15.8153380451303,25.7936518004006,26.7780432479704,33.8581060769479
"19",21.844325794759,35.3719422488953,4.70996997899765,3.62334408280987,16.47111111,37.50888889,32.5,32.5,17.1343558157614,26.5542957737567,31.7485981660854,38.9952863317051
"20",16.3395428828728,35.0162116187466,4.36372566099416,3.70558613363121,12.69333333,41.05333333,32.5,32.5,11.9758172218787,20.703268543867,31.3106254851154,38.7217977523778
"21",5.19021636484147,27.7694291958481,3.91696314777265,3.73248466159406,10.47111111,23.70888889,32.5,32.5,1.27325321706881,9.10717951261412,24.0369445342541,31.5019138574422
"22",2.75603321793366,25.4130312215008,3.33754346975625,3.6903343295897,7.693333333,20.65333333,32.5,32.5,-0.581510251822591,6.0935766876899,21.7226968919111,29.1033655510905
"23",11.4689523265639,33.1346381701198,2.76421374269409,3.59198599914151,10.47111111,38,32.5,32.5,8.70473858386982,14.233166069258,29.5426521709783,36.7266241692613
"24",12.2558468665868,36.374570767208,2.39254128331246,3.31205067268929,9.36,35.79777778,32.5,32.5,9.86330558327436,14.6483881498993,33.0625200945187,39.6866214398973
"25",-0.553104367901747,29.7516578917147,2.07147556398252,2.8626929529425,3.586666667,34.25111111,32.5,32.5,-2.62457993188427,1.51837119608077,26.8889649387722,32.6143508446572
