"","gravel_signal","sand_signal","gravel_noise","sand_noise","gravel_rate","sand_rate","gravel_feed","sand_feed","lower_gravel","upper_gravel","lower_sand","upper_sand"
"23",4244.10755071121,-230.789801108415,1034.52967509196,261.730745082807,4602,1.7,4875,243.75,3209.57787561925,5278.63722580316,-492.520546191222,30.9409439743927
"24",3995.00467792472,-245.398196607665,1006.87977851469,262.047097872201,4755,2,4875,243.75,2988.12489941003,5001.88445643941,-507.445294479866,16.6489012645362
"25",3753.88439390703,-265.896072797886,988.403070296838,260.396952176642,4514,1.6,4875,243.75,2765.48132361019,4742.28746420387,-526.293024974528,-5.49912062124355
"26",3529.60618954724,-289.026744867271,987.411172189685,257.893396529072,5156,1.8,4875,243.75,2542.19501735756,4517.01736173693,-546.920141396343,-31.1333483381985
"27",3335.62859174543,-310.28576776266,972.673357802599,254.170763116338,3885,1.7,4875,243.75,2362.95523394283,4308.30194954803,-564.456530878997,-56.1150046463219
"28",3195.52120746617,-324.44379571928,963.782169796423,249.134642412363,3347,1.5,4875,243.75,2231.73903766974,4159.30337726259,-573.578438131643,-75.3091533069162
"29",3128.46628346396,-326.71438889222,972.571367162105,244.160885200425,3785,1.5,4875,243.75,2155.89491630186,4101.03765062607,-570.875274092645,-82.5535036917947
"30",3143.33808123284,-313.696533759962,1005.39426373072,236.92507310066,4434,1.4,4875,243.75,2137.94381750211,4148.73234496356,-550.621606860622,-76.7714606593024
"31",3240.9998454326,-284.797501290715,1037.9760511761,227.604297898819,2979,1.3,4875,243.75,2203.0237942565,4278.9758966087,-512.401799189533,-57.1932033918963
"32",3421.04294242305,-242.186880185448,1074.65457285814,216.188707410925,2055,1.2,4875,243.75,2346.38836956491,4495.6975152812,-458.375587596373,-25.9981727745237
"33",3674.28567634112,-191.380549567563,1101.55243132981,202.994030378501,2143,1.5,4875,243.75,2572.73324501131,4775.83810767093,-394.374579946064,11.6134808109381
"34",3983.21561428024,-138.942321783604,1114.43289283413,188.570965171091,4676,1.7,4875,243.75,2868.78272144611,5097.64850711437,-327.513286954695,49.6286433874876
"35",4323.08741379074,-92.5326481770083,1133.63734838259,173.418823056376,4164,1.6,4875,243.75,3189.45006540815,5456.72476217333,-265.951471233384,80.8861748793675
"36",4678.09030067958,-57.2246266755348,1153.11133629576,157.954560858406,6025,2.2,4875,243.75,3524.97896438383,5831.20163697534,-215.179187533941,100.729934182871
"37",5030.57614933308,-38.1475458754574,1161.77555605931,142.407426608772,3213,1.4,4875,243.75,3868.80059327378,6192.35170539239,-180.554972484229,104.259880733314
"38",5372.54961449907,-35.1264492351147,1155.54481664879,127.016859440134,5433,1.7,4875,243.75,4217.00479785028,6528.09443114786,-162.143308675249,91.8904102050191
"39",5688.81090047841,-44.1930815883944,1155.18669021378,112.465165537542,6863,2.5,4875,243.75,4533.62421026463,6843.99759069219,-156.658247125937,68.2720839491478
"40",5969.50653216099,-59.3758235991964,1145.00240527586,99.5910198900021,3596,1.6,4875,243.75,4824.50412688513,7114.50893743685,-158.966843489199,40.2151962908057
"41",6217.48356472678,-73.7155733413503,1117.481312567,88.5616770914579,5191,1.7,4875,243.75,5100.00225215978,7334.96487729378,-162.277250432808,14.8461037501076
"42",6429.56764192081,-80.9449736622735,1113.43695138102,79.7090499990369,6877,1.5,4875,243.75,5316.1306905398,7543.00459330183,-160.65402366131,-1.23592366323662
"43",6604.7487427922,-76.0520526878801,1117.96576232504,73.7337179203088,7140,1.9,4875,243.75,5486.78298046715,7722.71450511724,-149.785770608189,-2.3183347675713
