"","gravel_signal","sand_signal","gravel_noise","sand_noise","gravel_rate","sand_rate","gravel_feed","sand_feed","lower_gravel","upper_gravel","lower_sand","upper_sand"
"1",77.020532101898,NA,18.1311454828291,NA,87.88888889,NA,86.58,0,58.8893866190689,95.1516775847271,NA,NA
"2",86.081953393759,NA,18.0723383855557,NA,71.11111111,NA,86.58,0,68.0096150082033,104.154291779315,NA,NA
"3",93.3174600729496,NA,17.9187962458801,NA,72.66666667,NA,86.58,0,75.3986638270695,111.23625631883,NA,NA
"4",93.9220508793818,NA,17.6205280331203,NA,87.77777778,NA,86.58,0,76.3015228462615,111.542578912502,NA,NA
"5",88.7106759794141,NA,17.4660611289042,NA,91.11111111,NA,86.58,0,71.2446148505099,106.176737108318,NA,NA
"6",80.7363695484207,NA,17.3728568793907,NA,79.77777778,NA,86.58,0,63.36351266903,98.1092264278114,NA,NA
"7",77.2144660913189,NA,17.3438144075077,NA,83.77777778,NA,86.58,0,59.8706516838111,94.5582804988266,NA,NA
"8",80.3925576345053,NA,17.3915147819023,NA,107.5555556,NA,86.58,0,63.0010428526029,97.7840724164076,NA,NA
"9",87.2759011620561,NA,17.2447562672378,NA,80,NA,86.58,0,70.0311448948184,104.520657429294,NA,NA
"10",94.8598952699202,NA,17.1405938581871,NA,131.1111111,NA,86.58,0,77.719301411733,112.000489128107,NA,NA
"11",95.0175343397637,NA,16.7519435829697,NA,63.33333333,NA,86.58,0,78.265590756794,111.769477922733,NA,NA
"12",90.0891799014515,NA,16.2209608852904,NA,85.55555556,NA,86.58,0,73.8682190161611,106.310140786742,NA,NA
"13",81.9981709190629,NA,15.5953940483347,NA,75.33333333,NA,86.58,0,66.4027768707282,97.5935649673975,NA,NA
"14",77.5651783792366,-3.60558447371118,14.9731957370127,2.16507547873894,80.44444444,0,82.25,4.33,62.5919826422239,92.5383741162493,-5.77065995245013,-1.44050899497224
"15",80.137446697999,-3.4891213871642,14.3967976763684,2.04540850238403,86.66666667,0,82.25,4.33,65.7406490216307,94.5342443743674,-5.53452988954823,-1.44371288478017
"16",85.5403415853153,-2.17413715737778,13.8659037447207,1.92346961012334,78,0,82.25,4.33,71.6744378405945,99.406245330036,-4.09760676750112,-0.250667547254434
"17",90.2289807422887,-0.908056429577761,13.3139514700517,1.83801810445771,89.11111111,0,82.25,4.33,76.915029272237,103.54293221234,-2.74607453403547,0.929961674879945
"18",90.8836054876509,-0.429237641613672,12.9339961823784,1.79757111985158,79.33333333,0,82.25,4.33,77.9496093052725,103.817601670029,-2.22680876146525,1.3683334782379
"19",89.2355076647539,-1.01610342368892,12.4950464579612,1.78742925190572,71.11111111,0,82.25,4.33,76.7404612067927,101.730554122715,-2.80353267559465,0.771325828216798
"20",87.007649623572,-2.07139717206985,11.8916694478243,1.78589627514452,76.22222222,0,82.25,4.33,75.1159801757477,98.8993190713962,-3.85729344721437,-0.285500896925323
"21",83.4087821824033,-2.6892531035024,11.8091332940798,1.77200674459214,73.33333333,0,82.25,4.33,71.5996488883234,95.2179154764831,-4.46125984809454,-0.917246358910262
"22",81.1005330691529,-2.71277970312577,11.7839509940994,1.74011267421468,80,0,82.25,4.33,69.3165820750535,92.8844840632522,-4.45289237734045,-0.972667028911092
"23",81.2169937150524,-2.01413443728753,12.160011476012,1.6991229462585,90.88888889,0,82.25,4.33,69.0569822390404,93.3770051910644,-3.71325738354604,-0.315011491029028
"24",84.4059627002463,-1.23156124366253,12.8497187718804,1.65471517490678,71.55555556,0,82.25,4.33,71.5562439283658,97.2556814721267,-2.8862764185693,0.423153931244253
"25",89.3511170579634,-0.58667363367198,13.5928860435043,1.61489673359617,99.11111111,0,82.25,4.33,75.7582310144591,102.944003101468,-2.20157036726815,1.02822309992419
"26",91.9042777517001,-0.391742742528551,14.2689599940648,1.53017037340644,80,0,82.25,4.33,77.6353177576353,106.173237745765,-1.921913115935,1.13842763087789
"27",90.8672038678846,-0.665152797234513,14.9546627239908,1.4711886036143,90,0,82.25,4.33,75.9125411438938,105.821866591875,-2.13634140084881,0.806035806379782
"28",86.3951604579622,-1.20293368947063,15.6291189509553,1.43595896010879,78,0,82.25,4.33,70.7660415070068,102.024279408917,-2.63889264957942,0.233025270638159
"29",81.381307946625,-1.78240139173552,16.4191121041379,1.40645703807454,108.4444444,0,82.25,4.33,64.9621958424871,97.8004200507629,-3.18885842981007,-0.37594435366098
"30",78.3174271018547,-2.06329387940565,16.9164166413228,1.3656409188172,75.77777778,0,82.25,4.33,61.4010104605319,95.2338437431774,-3.42893479822285,-0.697652960588442
"31",80.4890892957156,-1.69867345840539,17.4203042419106,1.30367900346735,73.33333333,0,82.25,4.33,63.068785053805,97.9093935376262,-3.00235246187273,-0.39499445493804
"32",87.4838592290045,-0.707281764598056,17.9632967907901,1.22613670314211,50,0,82.25,4.33,69.5205624382144,105.447156019795,-1.93341846774017,0.518854938544056
"33",93.7119228309321,0.416675411082407,18.0019276728585,1.15309370137437,110.2222222,0,82.25,4.33,75.7099951580736,111.713850503791,-0.736418290291965,1.56976911245678
"34",93.6148808454464,0.698905741034255,17.9514253536158,1.096766557571,85.55555556,0,82.25,4.33,75.6634554918306,111.566306199062,-0.397860816536747,1.79567229860526
"35",87.7428787190845,-0.0754289583337083,17.8687245935026,1.05874451367356,108.6666667,0,82.25,4.33,69.8741541255819,105.611603312587,-1.13417347200727,0.983315555339855
"36",80.7505724680897,-1.1646254544255,17.6568238526739,1.03363869958534,55.33333333,0.001111111,82.25,4.33,63.0937486154157,98.4073963207636,-2.19826415401083,-0.130986754840158
