"","gravel_signal","sand_signal","gravel_noise","sand_noise","gravel_rate","sand_rate","gravel_feed","sand_feed","lower_gravel","upper_gravel","lower_sand","upper_sand"
"1",5.64107004479149,0.133753190807185,5.43716399724068,0.65109862577543,10,0,10.83,0,0.203906047550811,11.0782340420322,-0.517345434968245,0.784851816582615
"2",-0.318732290493925,-0.60792929954348,5.70444933035798,0.651297793702785,5.740444444,0.002222222,10.29,0.54,-6.02318162085191,5.38571703986406,-1.25922709324626,0.0433684941593054
"3",-1.68066848394377,-1.21345311162306,5.7636367397518,0.653995814917699,3.050222222,0.002222222,10.29,0.54,-7.44430522369557,4.08296825580804,-1.86744892654076,-0.559457296705363
"4",2.3259197356551,-1.13898669261553,5.84265776852063,0.637656881137179,6.695555556,0.002222222,10.29,0.54,-3.51673803286554,8.16857750417573,-1.77664357375271,-0.501329811478356
"5",7.99671087308354,-0.563138417308531,5.86737535091014,0.612964894052422,14.70822222,0.002222222,10.29,0.54,2.12933552217341,13.8640862239937,-1.17610331136095,0.0498264767438918
"6",11.0111441453759,-0.155774684563215,5.83694417589186,0.59276546602659,24.38,0.002222222,10.29,0.54,5.17419996948403,16.8480883212678,-0.748540150589805,0.436990781463374
"7",10.8307420768426,-0.180725352650111,5.59213607539151,0.574781010553495,11.938,0.002222222,10.29,0.54,5.23860600145114,16.4228781522342,-0.755506363203606,0.394055657903385
"8",9.87211265242063,-0.387595903641581,5.48245916025806,0.561682964469818,9.504444444,0.002222222,10.29,0.54,4.38965349216256,15.3545718126787,-0.949278868111399,0.174087060828237
"9",9.13412945747019,-0.562300800267447,5.43224656253984,0.551577825009109,6.573555556,0.002222222,10.29,0.54,3.70188289493036,14.56637602001,-1.11387862527656,-0.0107229752583383
"10",8.63869643455132,-0.727326063222881,5.39759141151358,0.543313897232902,10.25866667,0.002222222,10.29,0.54,3.24110502303774,14.0362878460649,-1.27063996045578,-0.184012165989979
"11",9.23749778488451,-0.842793769977907,5.38377635606759,0.532309179444512,5.853111111,0.002222222,10.29,0.54,3.85372142881692,14.6212741409521,-1.37510294942242,-0.310484590533395
"12",12.6898462990195,-0.61719691498026,5.36695680667482,0.518866892876652,12.57777778,0.003222222,10.29,0.54,7.32288949234471,18.0568031056943,-1.13606380785691,-0.0983300221036084
"13",18.1674634680692,-0.0183482210043264,5.39667280573627,0.493855316087706,9.002222222,0.002222222,10.29,0.54,12.7707906623329,23.5641362738055,-0.512203537092032,0.475507095083379
"14",22.3093193393329,0.505302026770249,5.335478555763,0.467888105639952,18.89555556,0.006066667,10.29,0.54,16.9738407835699,27.6447978950959,0.0374139211302966,0.973190132410201
"15",22.0981300867738,0.45293874181628,5.28595363556877,0.438966157568055,14.87777778,0.005777778,10.29,0.54,16.812176451205,27.3840837223426,0.0139725842482243,0.891904899384335
"16",18.7438303166939,-0.0684242591089824,5.18298183795796,0.416324838161159,20.14666667,0.006955556,10.29,0.54,13.560848478736,23.9268121546519,-0.484749097270142,0.347900579052177
"17",15.8704290602347,-0.448892445886776,5.09642840554742,0.403553244356345,11.12,0.003266667,10.29,0.54,10.7740006546873,20.9668574657821,-0.852445690243121,-0.045339201530431
"18",15.737226927871,-0.266535599586238,5.01188024833496,0.390349064518855,11.89555556,0.003088889,10.29,0.54,10.725346679536,20.749107176206,-0.656884664105094,0.123813464932617
"19",16.8603843152613,0.239029639394231,5.03244083839009,0.376044508357348,7.264444444,0.0036,10.29,0.54,11.8279434768712,21.8928251536514,-0.137014868963117,0.615074147751579
"20",16.7550855954448,0.527061515649833,4.94970334530698,0.362976370024869,9.257777778,0.002511111,10.29,0.54,11.8053822501378,21.7047889407518,0.164085145624964,0.890037885674702
"21",14.8674924657591,0.381048361361858,4.80297744120322,0.351882138490923,16.95777778,0.003222222,10.29,0.54,10.0645150245559,19.6704699069623,0.029166222870935,0.732930499852781
"22",12.6850978639119,0.0675420099627813,4.65185796650757,0.344679290231341,18.11555556,0.033511111,10.29,0.54,8.03323989740437,17.3369558304195,-0.277137280268559,0.412221300194122
"23",11.2973625814388,-0.0672405382078557,4.45592784576952,0.343068394124794,10.54666667,0.258111111,10.29,0.54,6.84143473566924,15.7532904272083,-0.41030893233265,0.275827855916939
"24",9.90506587192708,0.00124174551492883,4.30488842696445,0.345982836800597,3.502222222,0.038933333,10.29,0.54,5.60017744496263,14.2099542988915,-0.344741091285669,0.347224582315526
"25",7.13307835904876,0.00672736682436952,4.13742752658245,0.352879295630529,3.873333333,0.015866667,10.29,0.54,2.99565083246631,11.2705058856312,-0.346151928806159,0.359606662454898
"26",3.37303358377235,-0.20386396171941,4.07925155760269,0.363394065358882,3.017777778,0.017777778,10.29,0.54,-0.706217973830342,7.45228514137504,-0.567258027078292,0.159530103639472
"27",0.879726892373874,-0.432018509034317,4.07787448257438,0.377224063210695,1.664444444,0.028444444,10.29,0.54,-3.1981475902005,4.95760137494825,-0.809242572245012,-0.0547944458236224
"28",1.10910715244991,-0.403631950174726,4.16296037657984,0.389150219954652,2.993333333,0.022022222,10.29,0.54,-3.05385322412993,5.27206752902976,-0.792782170129378,-0.0144817302200739
"29",2.76630887785572,-0.204412024318169,4.24838462085112,0.401572300961099,3.282222222,0.007088889,10.29,0.54,-1.4820757429954,7.01469349870684,-0.605984325279268,0.197160276642929
"30",3.41567092993878,-0.203739340349206,4.45241155939908,0.416953014949824,3.306666667,0.004444444,10.29,0.54,-1.0367406294603,7.86808248933786,-0.62069235529903,0.213213674600618
